id,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional stability,liwc_Achiev,liwc_Adverbs,liwc_Affect,liwc_Anger,liwc_Anx,liwc_Article,liwc_Assent,liwc_AuxVb,liwc_Bio,liwc_Body,liwc_Cause,liwc_Certain,liwc_CogMech,liwc_Conj,liwc_Death,liwc_Discrep,liwc_Excl,liwc_Family,liwc_Feel,liwc_Filler,liwc_Friends,liwc_Funct,liwc_Future,liwc_Health,liwc_Hear,liwc_Home,liwc_Humans,liwc_I,liwc_Incl,liwc_Ingest,liwc_Inhib,liwc_Insight,liwc_Ipron,liwc_Leisure,liwc_Money,liwc_Motion,liwc_Negate,liwc_Negemo,liwc_Nonflu,liwc_Numbers,liwc_Past,liwc_Percept,liwc_Posemo,liwc_Ppron,liwc_Prep,liwc_Present,liwc_Pronoun,liwc_Quant,liwc_Relativ,liwc_Relig,liwc_Sad,liwc_See,liwc_Sexual,liwc_SheHe,liwc_Social,liwc_Space,liwc_Swear,liwc_Tentat,liwc_They,liwc_Time,liwc_Verbs,liwc_We,liwc_Work,liwc_You
3062226abcd,medium,medium,low,medium,low,0.0032410870107205184,0.02193966591872351,0.013462976813762155,0.0007479431563201197,0.0,0.027175268012964347,0.0009972575417601596,0.030416355023684866,0.0017452006980802793,0.0014958863126402393,0.004736973323360758,0.005983545250560957,0.07205185739217153,0.028920468711044627,0.0004986287708800798,0.009224632261281476,0.01720269259536275,0.0,0.0009972575417601596,0.002243829468960359,0.0004986287708800798,0.23111443530291698,0.004238344552480678,0.0002493143854400399,0.0012465719272001994,0.0004986287708800798,0.0014958863126402393,0.016953378209922713,0.01944652206432311,0.0,0.0019945150835203192,0.008476689104961356,0.032909498878085267,0.002243829468960359,0.0012465719272001994,0.006731488406881077,0.009723261032161555,0.002742458239840439,0.0009972575417601596,0.0029917726252804786,0.017701321366242834,0.0039890301670406384,0.010471204188481676,0.035153328347045626,0.04238344552480678,0.030914983794564945,0.06806282722513089,0.009224632261281476,0.038643729743206186,0.0,0.0012465719272001994,0.0017452006980802793,0.0002493143854400399,0.002243829468960359,0.026676639242084268,0.02193966591872351,0.0009972575417601596,0.012465719272001994,0.0039890301670406384,0.011219147344801795,0.05709299426576914,0.0019945150835203192,0.0009972575417601596,0.011717776115681875
4OoztoFreedom,low,low,low,high,medium,0.003960991752112111,0.0216601067963599,0.009952618516382962,0.0004011130888214796,0.00012534784025671237,0.032941412419464015,0.0014038958108751787,0.03855699566296473,0.0035598786632906314,0.0009777131540023565,0.007270174734889318,0.004713078793652385,0.06242322444784276,0.025771515956780063,0.00017548697635939734,0.010604427285717867,0.012910827546441375,0.00017548697635939734,0.0013036175386698088,0.0012284088345157812,2.5069568051342476e-05,0.2389881922334478,0.006066835468424879,0.0008272957456943017,0.0009777131540023565,0.00037604352077013714,0.0005013913610268495,0.019579332648098472,0.016420567073629322,0.0009025044498483291,0.000952643585951014,0.00546516583519266,0.021509689388051843,0.0017047306274912883,0.0008523653137456442,0.004988844042217153,0.004688009225601043,0.0018802176038506856,0.0006267392012835618,0.0037102960715986863,0.012484644889568552,0.00526460929078192,0.008047331344480935,0.03725337812429492,0.05457644964777257,0.03752914337285969,0.058763067512346764,0.01113088821479606,0.043295144024668455,0.0001002782722053699,0.0005766000651808769,0.002481887237082905,0.0009777131540023565,0.0028077916217503574,0.02459324625836697,0.02168517636441124,0.00037604352077013714,0.010403870741307128,0.0031336960064178095,0.015818897440397103,0.06207225049512397,0.0026573742134423026,0.0023565393968261925,0.010454009877409812
5426742,high,medium,low,low,low,0.004714779568233777,0.018946136016644122,0.012965643812642888,0.000482552942386343,7.910703973546606e-05,0.03570891773658938,0.0006882312456985547,0.036017435191557694,0.003512352564254693,0.0014397481231854822,0.005948849388107047,0.0026026216072968333,0.05864995925987453,0.027450142788206722,0.00035598167880959724,0.009310898576864355,0.01302892944443126,0.00041135660662442353,0.0009967487006668724,0.001906479657624732,6.328563178837285e-05,0.23938581294349384,0.006739919785461708,0.0005458385741747158,0.0007119633576191945,0.0016375157225241475,0.0008464453251694869,0.014555695311325756,0.015330944300733323,0.001186605596031991,0.0008543560291430335,0.004485369153000926,0.02169906099943834,0.0015109444589474017,0.001423926715238389,0.006091242059630886,0.004517011968895112,0.0019381224735189185,0.0006486777258308217,0.002507693159614274,0.01137559231396002,0.0049995649112814546,0.010798110923891118,0.03615191715910799,0.05738424662410708,0.0351868112743353,0.057850978158546326,0.010663628956340826,0.04202165950747957,4.746422384127964e-05,0.00045091012649215654,0.00302979962186835,0.0003955351986773303,0.005917206572212861,0.030337549738551232,0.022300274501427884,0.00010283915165610588,0.014793016430532152,0.0045011905609480185,0.014081053072912958,0.05903758375457832,0.0012973554516616435,0.003694298755646265,0.011684109768928337
9Hero,high,low,low,low,low,0.004104910945279352,0.023502627372971978,0.014970851682783521,0.0007588910991272752,0.00011498349986776897,0.0272740861686348,0.0012073267486115743,0.033586680311375315,0.0021501914475272796,0.0008048844990743828,0.0061286205429520865,0.004599339994710759,0.06255102392806633,0.026078257770010004,0.00025296369970909176,0.008232818590532258,0.014108475433775254,0.0004254389495107452,0.0011498349986776898,0.0021616897975140566,0.00010348514988099207,0.2341294024307512,0.0042198944451471215,0.0006094125492991755,0.000793386149087606,0.0004024422495371914,0.001793742597937196,0.015028343432717405,0.016028699881566993,0.00017247524980165346,0.001690257448056204,0.005772171693362003,0.02695213236900505,0.0021961848474743874,0.001345306948452897,0.005174257494049604,0.005243247593970266,0.0034380066460462924,0.0004254389495107452,0.00248364359714381,0.010831445687543838,0.004058917545332245,0.011394864836895906,0.03684071335763318,0.05186905679035059,0.03689820510756706,0.06379284572663822,0.012027274086168634,0.041049109452793525,0.0004599339994710759,0.0009428646989157055,0.00200071289769918,0.0007588910991272752,0.0035184950959537306,0.030815577964562087,0.019489703227586842,0.0004714323494578528,0.013430072784555417,0.004725821844565305,0.01685658108061493,0.058170152583104325,0.00200071289769918,0.0027596039968264554,0.012671181685428141
ACE_C0ND0R,high,high,low,low,high,0.0042014177980335635,0.022672255723409068,0.014057664820224558,0.0012560939808553952,0.00017325434218695105,0.03226380861170333,0.0018239832135792903,0.031705544620212044,0.003359209190180329,0.0014437861848912588,0.006776169827756308,0.00500031282034006,0.06494150259640882,0.02653679007830134,0.0004860746822467238,0.007782007536563885,0.013730406618315871,0.00029356985759455595,0.0011405910860640945,0.0031041402975162066,2.406310308152098e-05,0.23416768132751328,0.004052226558928133,0.0006208280595032413,0.0011213406035988777,0.0003705717874554231,0.0015881648033803848,0.016454349887144046,0.017854822486488568,0.0006930173687478042,0.0010491512943543147,0.0059676495642172036,0.023711781776530775,0.002233055965965147,0.0011935299128434406,0.005784769980797644,0.005240943851155269,0.0034698994643553253,0.0009721493644934476,0.0031282034005977273,0.01289301063107894,0.004754869168908546,0.01044819935799641,0.03465086843739021,0.05182229879636358,0.03387603651816524,0.05836265021392099,0.012512813602390909,0.04357346706001819,0.0004042601317695525,0.0009288357789467099,0.0023581841019890562,0.0008566464697021469,0.005471949640737871,0.0285580907371491,0.021579790843508015,0.0007988950223064966,0.012045989402609402,0.004177354694952042,0.01747943807841684,0.055884150596524323,0.002261931689662972,0.003036763608887948,0.008816720969069287
AGKS2017,high,low,medium,low,low,0.003676470588235294,0.03308823529411765,0.022058823529411766,0.0,0.003676470588235294,0.014705882352941176,0.003676470588235294,0.04411764705882353,0.003676470588235294,0.0,0.0,0.003676470588235294,0.04044117647058824,0.025735294117647058,0.0,0.003676470588235294,0.007352941176470588,0.0,0.007352941176470588,0.0,0.0,0.23529411764705882,0.0,0.0,0.003676470588235294,0.0,0.0,0.025735294117647058,0.01838235294117647,0.0,0.0,0.003676470588235294,0.01838235294117647,0.0,0.0,0.0,0.007352941176470588,0.007352941176470588,0.0,0.0,0.01838235294117647,0.01838235294117647,0.014705882352941176,0.029411764705882353,0.0625,0.03676470588235294,0.04779411764705882,0.011029411764705883,0.0625,0.0,0.0,0.007352941176470588,0.003676470588235294,0.0,0.01838235294117647,0.03676470588235294,0.0,0.003676470588235294,0.0,0.025735294117647058,0.0625,0.0,0.0,0.003676470588235294
A_Bra_and_a_Ham,medium,medium,high,low,high,0.004850689707442777,0.026754585417614066,0.011065635895103836,0.0009852963468243141,0.0,0.02925572229801425,0.00045475216007276033,0.03728967712596635,0.002880097013794149,0.0026527209337577685,0.012354100348643322,0.0037138093072608762,0.07245717750492649,0.04085190237986964,0.0,0.0050022737608003635,0.010459299681673489,0.0,0.0016674245869334546,0.0015916325602546612,7.579202667879339e-05,0.24473245414582387,0.005760194027588298,0.00015158405335758679,0.001136880400181901,0.0,0.001136880400181901,0.017811126269516447,0.02235864787024405,0.0,0.00037896013339396695,0.008337122934667273,0.030089434591480977,0.0007579202667879339,0.0006063362134303471,0.005835986054267091,0.002273760800363802,0.002273760800363802,0.001364256480218281,0.0021979687736850082,0.00939821130817038,0.005381233894194331,0.007654994694558132,0.028876762164620283,0.05267545854176141,0.03463695619220858,0.058966196756101256,0.013642564802182811,0.03304532363195392,0.00022737608003638017,0.00030316810671517357,0.0025011368804001817,7.579202667879339e-05,0.007654994694558132,0.022207063816886464,0.016446869789298164,0.0006063362134303471,0.015158405335758678,0.005078065787479157,0.010535091708352281,0.05790510838259815,0.0007579202667879339,0.002728512960436562,0.0019705926936486283
A_Pale_H_o_r_s_e,high,high,high,low,high,0.00391020999275887,0.020275162925416364,0.012454742939898624,0.001448225923244026,0.00043446777697320784,0.027371469949312093,0.001448225923244026,0.02881969587255612,0.006227371469949312,0.002172338884866039,0.00666183924692252,0.003765387400434468,0.06372194062273714,0.03055756698044895,0.0001448225923244026,0.008834178131788559,0.013034033309196235,0.0002896451846488052,0.0017378711078928314,0.001448225923244026,0.0002896451846488052,0.23533671252715424,0.00333091962346126,0.002172338884866039,0.0013034033309196234,0.0001448225923244026,0.0015930485155684288,0.015496017378711079,0.019116582186821145,0.0008689355539464157,0.0011585807385952208,0.005792903692976104,0.024909485879797248,0.0011585807385952208,0.0013034033309196234,0.0027516292541636496,0.005358435916002897,0.00333091962346126,0.0005792903692976104,0.002896451846488052,0.008254887762490948,0.005358435916002897,0.008979000724112961,0.042433019551049965,0.05271542360608255,0.035191889934829836,0.06734250543084722,0.01332367849384504,0.035336712527154236,0.0,0.0005792903692976104,0.0023171614771904415,0.001448225923244026,0.003620564808110065,0.037509051412020274,0.021868211440984792,0.0010137581462708182,0.011151339608979,0.004923968139029689,0.010572049239681391,0.05155684286748733,0.0027516292541636496,0.001882693700217234,0.01622013034033309
AbstractStateMachine,high,low,high,high,low,0.00347023198567474,0.02408278791595018,0.01472071519659464,0.0005331982564417015,5.776314444785099e-05,0.03162754324460026,0.0018839671727606784,0.030769982715489853,0.0031991895386502085,0.0011063863821165305,0.006220646325153184,0.005283106057576525,0.06654314240392434,0.02738861710588873,0.00011108297009202114,0.00835343935091999,0.015307233278680513,0.0001466295205214679,0.0012219126710122325,0.0021505663009815292,0.0,0.24095229208600488,0.004452205441288207,0.0006353945889263609,0.0007731374718404671,0.00027548576582821243,0.0006087346761042759,0.024113891147575946,0.015311676597484192,0.001177479482975424,0.0007997973846625521,0.00746477559018382,0.026988718413557454,0.0008842204419324882,0.0032791692771164636,0.0044966386293250156,0.005376415752453823,0.0017595542462576148,0.0005243116188343397,0.0026215580941716986,0.011597062077607006,0.005029836885766717,0.01272122173493826,0.03657295707309704,0.053106546341593466,0.03206743180616466,0.06356167548665449,0.013947577724754173,0.04058083063401716,0.0002443825342024465,0.0005865180820858716,0.002843724034355741,0.0005331982564417015,0.001293005771871126,0.018950754697698805,0.020034924485796933,0.0002932590410429358,0.015236140177821619,0.0036257481438035696,0.016395846385582318,0.05341313533904744,0.0014662952052146789,0.002603784818956975,0.0066205450174844594
Abutilion,medium,medium,medium,medium,low,0.0,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.0,0.07692307692307693,0.0,0.0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.019230769230769232,0.0,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.09615384615384616,0.07692307692307693,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.0,0.0
Achillira,high,high,high,low,high,0.004761904761904762,0.023809523809523808,0.004761904761904762,0.0,0.0,0.009523809523809525,0.0,0.0380952380952381,0.004761904761904762,0.0,0.009523809523809525,0.01904761904761905,0.06190476190476191,0.0380952380952381,0.0,0.009523809523809525,0.004761904761904762,0.0,0.0,0.0,0.0,0.22380952380952382,0.004761904761904762,0.004761904761904762,0.004761904761904762,0.0,0.0,0.05238095238095238,0.009523809523809525,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.004761904761904762,0.004761904761904762,0.05714285714285714,0.07142857142857142,0.03333333333333333,0.06666666666666667,0.01904761904761905,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.004761904761904762,0.0,0.01904761904761905,0.06190476190476191,0.0,0.0,0.004761904761904762
Adage_Cage,low,low,low,low,low,0.005950019833399445,0.018643395477984926,0.012296707655692185,0.0007933359777865926,0.0,0.028560095200317333,0.0031733439111463705,0.03292344307814359,0.0031733439111463705,0.0003966679888932963,0.006346687822292741,0.004760015866719556,0.06624355414518049,0.02380007933359778,0.0003966679888932963,0.005553351844506148,0.013883379611265371,0.0,0.0007933359777865926,0.0015866719555731853,0.0,0.24315747719159064,0.007140023800079333,0.0019833399444664813,0.0007933359777865926,0.0003966679888932963,0.0003966679888932963,0.013090043633478779,0.01943673145577152,0.0007933359777865926,0.0,0.007140023800079333,0.029750099166997224,0.0007933359777865926,0.0015866719555731853,0.003966679888932963,0.0035700119000396666,0.0015866719555731853,0.0,0.006743355811186037,0.005950019833399445,0.003966679888932963,0.010710035700119,0.03292344307814359,0.061086870289567635,0.03728679095596985,0.06267354224514082,0.013486711622372074,0.04204680682268941,0.0,0.0003966679888932963,0.002380007933359778,0.0,0.0,0.0218167393891313,0.02578341927806426,0.0,0.014280047600158666,0.0031733439111463705,0.013090043633478779,0.05593018643395478,0.008330027766759222,0.004760015866719556,0.008330027766759222
