id,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional stability,liwc_Achiev,liwc_Adverbs,liwc_Affect,liwc_Anger,liwc_Anx,liwc_Article,liwc_Assent,liwc_AuxVb,liwc_Bio,liwc_Body,liwc_Cause,liwc_Certain,liwc_CogMech,liwc_Conj,liwc_Death,liwc_Discrep,liwc_Excl,liwc_Family,liwc_Feel,liwc_Filler,liwc_Friends,liwc_Funct,liwc_Future,liwc_Health,liwc_Hear,liwc_Home,liwc_Humans,liwc_I,liwc_Incl,liwc_Ingest,liwc_Inhib,liwc_Insight,liwc_Ipron,liwc_Leisure,liwc_Money,liwc_Motion,liwc_Negate,liwc_Negemo,liwc_Nonflu,liwc_Numbers,liwc_Past,liwc_Percept,liwc_Posemo,liwc_Ppron,liwc_Prep,liwc_Present,liwc_Pronoun,liwc_Quant,liwc_Relativ,liwc_Relig,liwc_Sad,liwc_See,liwc_Sexual,liwc_SheHe,liwc_Social,liwc_Space,liwc_Swear,liwc_Tentat,liwc_They,liwc_Time,liwc_Verbs,liwc_We,liwc_Work,liwc_You
3062226abcd,medium,medium,low,medium,low,0.002077922077922078,0.0187012987012987,0.00961038961038961,0.0007792207792207792,0.0,0.028051948051948054,0.0005194805194805195,0.04155844155844156,0.0012987012987012987,0.001038961038961039,0.004155844155844156,0.004415584415584416,0.06883116883116883,0.027792207792207792,0.00025974025974025974,0.01038961038961039,0.016883116883116882,0.0,0.0007792207792207792,0.0015584415584415584,0.0005194805194805195,0.23506493506493506,0.005714285714285714,0.00025974025974025974,0.0012987012987012987,0.0005194805194805195,0.0015584415584415584,0.017142857142857144,0.01948051948051948,0.0,0.002077922077922078,0.007272727272727273,0.03142857142857143,0.0023376623376623377,0.0012987012987012987,0.006233766233766234,0.017922077922077922,0.002077922077922078,0.0,0.003116883116883117,0.018441558441558443,0.0033766233766233766,0.007272727272727273,0.03506493506493506,0.04233766233766234,0.035844155844155845,0.0664935064935065,0.008311688311688312,0.03428571428571429,0.0,0.0007792207792207792,0.0012987012987012987,0.00025974025974025974,0.0023376623376623377,0.025714285714285714,0.02051948051948052,0.0007792207792207792,0.011428571428571429,0.0036363636363636364,0.008311688311688312,0.06467532467532468,0.0018181818181818182,0.001038961038961039,0.011948051948051949
4OoztoFreedom,low,low,low,high,medium,0.00348821728132073,0.020236985754227135,0.008547463719877513,0.00029290374117960327,0.00010651045133803755,0.03456264145919318,0.0006656903208627346,0.04398881640260951,0.002822526960457995,0.000692317933697244,0.0073758487551591,0.0045799494075356145,0.062308614032751966,0.025828784449474104,0.00015976567700705632,0.011236852616162961,0.0130475302889096,7.988283850352816e-05,0.001171614964718413,0.0012781254160564505,0.0,0.24124617228065504,0.006869924111303422,0.000692317933697244,0.0007189455465317535,0.00029290374117960327,0.000346158966848622,0.017387831180934628,0.01661563040873386,0.0007189455465317535,0.0008787112235388098,0.00519238450272933,0.02029024097989615,0.0014911463187325257,0.0008254559978697909,0.004633204633204633,0.008014911463187325,0.001517773931567035,0.0003727865796831314,0.003381706829982692,0.01296764745040607,0.004792970310211689,0.007003062175475969,0.03501531087737984,0.05578484888829716,0.04233790440686992,0.055305551857275995,0.010943948874983359,0.04031420583144721,5.3255225669018775e-05,0.0004792970310211689,0.002476367993609373,0.0007988283850352816,0.002769271734788976,0.02385834109972041,0.020716282785248303,0.0001863932898415657,0.010091865264279057,0.0030089202502995606,0.014378910930635069,0.06837970975902011,0.0026627612834509385,0.0011183597390493941,0.010597789908134736
5426742,high,medium,low,low,low,0.004111057647664632,0.01776956129021366,0.010999400646626316,0.00043052143743510524,5.064958087471826e-05,0.03758198900904095,0.0003545470661230278,0.04300993575944826,0.0028026101417344103,0.0011058491824313488,0.005959767349591849,0.0024565046724238358,0.05902364491267168,0.027950127046032027,0.00026168950118604433,0.010138357771756106,0.013329281366863356,0.00028701429162340347,0.0009201340525573817,0.0018824760891770287,5.9091177687171306e-05,0.2407543410911608,0.007909776213268502,0.0003461054693105748,0.0005571453896219009,0.0010974075856188957,0.0006246781641215252,0.01253577126649277,0.015524096538101146,0.0010045500206819122,0.0008019516971830391,0.004305214374351053,0.01988840209013937,0.0012324731346181443,0.0012915643123053158,0.0056305450739061805,0.0070149669511484795,0.0014688378453668297,0.00024480630756113826,0.002321439123424587,0.011531221245810857,0.004550020681912191,0.0092941980905108,0.0338339200243118,0.05855935708798676,0.04088265336271009,0.05372232211445117,0.01018056575581837,0.03947290669503043,2.532479043735913e-05,0.0003629886629354809,0.0028532597226091287,0.00039675505018529303,0.005850026591029959,0.028912469082651673,0.021061784047070344,5.064958087471826e-05,0.014840327196292451,0.004330539164788412,0.013439022125425245,0.06641848372038055,0.001156498763306067,0.0016039033943660783,0.011632520407560295
9Hero,high,low,low,low,low,0.003504701730137967,0.021941407310511637,0.013167312486116939,0.0006417059505886418,0.0001357454895475973,0.028753362785991065,0.0007280894439371128,0.04147641730631587,0.0017770318631685465,0.0007157489448873312,0.006157909025841005,0.004565984648419182,0.062307179702347164,0.02643334896463213,0.000172766986696942,0.008638349334847101,0.014228595404398154,0.000259150480045413,0.0010489424192314336,0.0021842683318113384,2.4680998099563147e-05,0.23480267542019398,0.005553224572401708,0.0004072364686427919,0.000691067946787768,0.0002838314781449762,0.001382135893575536,0.011859219586840091,0.01632648024286102,0.0001357454895475973,0.0015795838783720414,0.0054915220771528,0.025544833033047856,0.0020978848384628672,0.0012587309030777205,0.0049238591208628476,0.009181331293037491,0.0028012932843004172,0.0002468099809956315,0.002221289828960683,0.011155811141002543,0.0038008737073327247,0.010254954710368488,0.032912110965767453,0.053681170866549846,0.043821112125774365,0.05845694399881531,0.011402621121998174,0.03802107757237703,0.0002714909790951946,0.000691067946787768,0.0019497988498654885,0.000691067946787768,0.003331934743441025,0.029123577757484514,0.018782239553767555,0.00038255547054322876,0.012957524002270652,0.004183429177875953,0.015104770836932645,0.06687316435076635,0.0018387343584174544,0.001999160846064615,0.012661352025075893
ACE_C0ND0R,high,high,low,low,high,0.0031898418970298455,0.019159631007321203,0.011648067830444468,0.0010289812571064017,0.0001697819074225563,0.03426507586164318,0.000535070253695329,0.043186343360755684,0.0026290471119068564,0.001131879382817042,0.006791276296902252,0.0047847628455447684,0.06371966434631393,0.0253798227065294,0.00030354947084638853,0.008473660652271219,0.013222409153817264,0.00015949209485149229,0.0009929669131076777,0.0030817988650336733,1.5434718856596026e-05,0.23392345408428386,0.005463890475234994,0.0003858679714149007,0.0008437646308272495,0.0002778249394187285,0.001034126163391934,0.013644291469230888,0.017940288217650115,0.000576229503979585,0.0009672423816800177,0.005669686726656274,0.022056213246075724,0.0019139051382179074,0.0010444159759629978,0.005654252007799678,0.010696260167621046,0.002711365612475369,0.0001646370011370243,0.0027525248627596247,0.013592842406375568,0.0042496925918494395,0.008818369373401863,0.031378783435459724,0.05282789773984267,0.04397865892872761,0.053434996681535445,0.01193618258243426,0.039579764054597746,0.0002572453142766004,0.0007099970674034172,0.002315207828489404,0.0007202868799744813,0.005191210442101797,0.02670720852819666,0.020188612264427603,0.000581374410265117,0.01198248673900405,0.0035602751495881504,0.015223777698889215,0.06833979019072167,0.0022997731096328082,0.001713253793082159,0.008823514279687396
AGKS2017,high,low,medium,low,low,0.0037174721189591076,0.03345724907063197,0.022304832713754646,0.0,0.0037174721189591076,0.01486988847583643,0.0037174721189591076,0.04460966542750929,0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.040892193308550186,0.026022304832713755,0.0,0.0037174721189591076,0.007434944237918215,0.0,0.007434944237918215,0.0,0.0,0.2342007434944238,0.0,0.0,0.0037174721189591076,0.0,0.0,0.026022304832713755,0.01858736059479554,0.0,0.0,0.0037174721189591076,0.01486988847583643,0.0,0.0,0.0,0.007434944237918215,0.007434944237918215,0.0,0.0,0.01858736059479554,0.01858736059479554,0.01486988847583643,0.02973977695167286,0.06319702602230483,0.03717472118959108,0.04460966542750929,0.011152416356877323,0.06319702602230483,0.0,0.0,0.007434944237918215,0.0037174721189591076,0.0,0.01858736059479554,0.03717472118959108,0.0,0.0037174721189591076,0.0,0.026022304832713755,0.06319702602230483,0.0,0.0,0.0037174721189591076
A_Bra_and_a_Ham,medium,medium,high,low,high,0.004662576687116564,0.02445807770961145,0.009570552147239264,0.000736196319018405,0.0,0.031165644171779142,0.00016359918200408997,0.047198364008179956,0.002044989775051125,0.00196319018404908,0.012351738241308793,0.0031901840490797546,0.07378323108384457,0.04179959100204499,0.0,0.005480572597137015,0.011288343558282208,0.0,0.0010633946830265848,0.0017177914110429449,0.0,0.2423721881390593,0.0072801635991820044,0.0,0.0010633946830265848,8.179959100204499e-05,0.0005725971370143149,0.011942740286298568,0.023394683026584866,0.0,0.00040899795501022495,0.008261758691206544,0.02773006134969325,0.0005725971370143149,0.00049079754601227,0.005235173824130879,0.006462167689161554,0.002044989775051125,0.000245398773006135,0.00196319018404908,0.0098159509202454,0.004580777096114519,0.006462167689161554,0.02110429447852761,0.05439672801635992,0.045807770961145196,0.048834355828220856,0.013578732106339468,0.03214723926380368,0.000245398773006135,0.00032719836400817994,0.00245398773006135,8.179959100204499e-05,0.0051533742331288344,0.018732106339468303,0.016278118609406953,0.00049079754601227,0.015623721881390593,0.0047443762781186095,0.011042944785276074,0.07051124744376278,0.0006543967280163599,0.0023721881390593048,0.0017995910020449897
A_Pale_H_o_r_s_e,high,high,high,low,high,0.0027339003645200487,0.018985419198055895,0.010024301336573511,0.0013669501822600244,0.00030376670716889426,0.028402187120291616,0.00030376670716889426,0.04495747266099635,0.003948967193195626,0.0013669501822600244,0.006530984204131228,0.0037970838396111785,0.06212029161603888,0.030680437424058325,0.0,0.009264884568651276,0.013213851761846902,0.00015188335358444713,0.001215066828675577,0.001215066828675577,0.00015188335358444713,0.23116646415552855,0.004404617253948967,0.0007594167679222357,0.0007594167679222357,0.00015188335358444713,0.0013669501822600244,0.010328068043742407,0.01913730255164034,0.0007594167679222357,0.00106318347509113,0.005164034021871203,0.022630619684082625,0.0009113001215066828,0.00106318347509113,0.0027339003645200487,0.0106318347509113,0.0027339003645200487,0.00030376670716889426,0.002278250303766707,0.008049817739975698,0.00425273390036452,0.007138517618469016,0.036603888213851764,0.0531591737545565,0.051184690157958686,0.059234507897934385,0.01169501822600243,0.032047387606318346,0.0,0.0006075334143377885,0.002278250303766707,0.0015188335358444715,0.003341433778857837,0.03599635479951397,0.02020048602673147,0.00106318347509113,0.010783718104495747,0.004100850546780073,0.009264884568651276,0.06834750911300122,0.003037667071688943,0.0007594167679222357,0.016251518833535844
AbstractStateMachine,high,low,high,high,low,0.002912984523308552,0.022691354561182025,0.012357974470472717,0.0004021134333941179,4.675737597606022e-05,0.03280965072240146,0.0011221770234254454,0.04308224622434189,0.002725955019404311,0.0009585262075092345,0.006190676579230374,0.005017066442231262,0.0657595735727311,0.02768036657782765,6.078458876887829e-05,0.008790386683499322,0.015579557675223267,9.819048954972647e-05,0.0011175012858278394,0.0021742179828868006,0.0,0.23887408238649646,0.005652966755505681,0.00044887080937017817,0.0006452517884696311,0.00021040819189227102,0.00034600458222284564,0.01896011595829242,0.015168092766633936,0.0010006078458876888,0.0007668209660073877,0.006966849020432974,0.02541263384298873,0.0007481180156169635,0.0028662271473324915,0.004124000561088512,0.00999205124608407,0.001482208818441109,0.00023846261747790715,0.0023518960115958294,0.012395380371253565,0.004535465469677842,0.010632627296956096,0.030537242249964933,0.05381306401084771,0.043867770140739705,0.05594987609295366,0.013087389535699257,0.03648010473652219,0.00017767802870902885,0.0005470612989199046,0.0026090615794641604,0.0005283583485294805,0.001229718988170384,0.01779585729648852,0.01867022022724085,0.00018702950390424089,0.015051199326693786,0.0027633609201851593,0.014396596063028943,0.0671576191144153,0.0015242904568195633,0.0017861317622855006,0.006443166409501099
Abutilion,medium,medium,medium,medium,low,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.0,0.0,0.023809523809523808,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0
Achillira,high,high,high,low,high,0.005050505050505051,0.020202020202020204,0.0,0.0,0.0,0.010101010101010102,0.0,0.045454545454545456,0.005050505050505051,0.0,0.010101010101010102,0.020202020202020204,0.06565656565656566,0.04040404040404041,0.0,0.010101010101010102,0.005050505050505051,0.0,0.0,0.0,0.0,0.2222222222222222,0.005050505050505051,0.005050505050505051,0.005050505050505051,0.0,0.0,0.045454545454545456,0.010101010101010102,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.005050505050505051,0.0,0.050505050505050504,0.0707070707070707,0.04040404040404041,0.06060606060606061,0.020202020202020204,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.025252525252525252,0.025252525252525252,0.0,0.005050505050505051,0.0,0.015151515151515152,0.0707070707070707,0.0,0.0,0.005050505050505051
Adage_Cage,low,low,low,low,low,0.004418912947414936,0.019001325673884226,0.011931064958020326,0.0008837825894829872,0.0,0.03137428192664605,0.0013256738842244808,0.044631020768890854,0.002209456473707468,0.0004418912947414936,0.0061864781263809105,0.004418912947414936,0.06495802032699956,0.024304021210782147,0.0004418912947414936,0.0061864781263809105,0.014582412726469289,0.0,0.0004418912947414936,0.0017675651789659744,0.0,0.24524966858152894,0.012372956252761821,0.0013256738842244808,0.0,0.0004418912947414936,0.0,0.009279717189571365,0.01723376049491825,0.0004418912947414936,0.0,0.007070260715863898,0.02828104286345559,0.0004418912947414936,0.0008837825894829872,0.004418912947414936,0.0057445868316394165,0.0013256738842244808,0.0,0.007070260715863898,0.005302695536897923,0.002209456473707468,0.010605391073795847,0.026513477684489615,0.06451612903225806,0.04684047724259832,0.0547945205479452,0.012814847547503314,0.03800265134776845,0.0,0.0004418912947414936,0.0017675651789659744,0.0,0.0,0.018117543084401236,0.02342023862129916,0.0,0.014582412726469289,0.003535130357931949,0.011489173663278833,0.068935041979673,0.008837825894829872,0.0013256738842244808,0.004860804242156429
